145,4686629.798,7515389.484,584.867
146,4686641.072,7515394.834,584.181
147,4686651.994,7515396.682,583.584
148,4686666.067,7515368.973,583.653
149,4686678.041,7515345.275,583.33
150,4686658.196,7515332.731,583.998
151,4686646.425,7515356.254,584.193
152,4686671.777,7515606.143,578.778
153,4686677.49,7515597.283,578.804
154,4686680.371,7515592.759,578.816
155,4686575.226,7514497.098,588.636
156,4686574.057,7514493.247,588.707
157,4686570.28,7514480.794,589.198
158,4686531.326,7514511.174,590.618
159,4686526.127,7514495.59,590.77
160,4686532.613,7514514.986,590.669
