28769,7514307.455,4686595.061,0,28769
28770,7514307.385,4686587.201,0,28770
28771,7514306.554,4686563.502,0,28771
28772,7514305.583,4686533.704,0,28772
28773,7514305.132,4686515.955,0,28773
28789,7514334.835,4686600.61,0,28789
28790,7514312.565,4686595.711,0,28790
28793,7514355.735,4686600.729,0,28793
38124,7514322.762,4686519.364,0,38124
38125,7514330.443,4686520.853,0,38125
38128,7514350.464,4686551.041,0,38128
38850,7514355.145,4686591.969,0,38850
38851,7514353.815,4686580.32,0,38851
38852,7514352.394,4686568.1,0,38852
38853,7514335.444,4686551.462,0,38853
